quarter,ngov,ngdp,pgdp,pop,recession,unemp,news,rgdp,nfedcurrreceipts_nipa,ndeficit_nipa,tbill,zlb_dummy,rgdp_potcbo,rgdp_pott6,unemp_altcr,rgdp_altcr,pgdp_altcr,ngdp_altcr,ntotrev_nipa,pubfeddebt_treas,fedrevq_treas,fedexpq_treas,nfedexp_nipa,hpunemp_split,hpunemp_full,tbill_interp,nydiscrate
2004.50,2381.8,12367.78,0.89422,293718.00,0.00,5.40,0.000,13830.8,2062.3,451,1.49,0.00,13984,13399.96,5.40,13830.8,0.89422,12367.77798,3315.9,4379.552,2045.7293,2422.0234,2539.9,6.119659998,6.134285269,1.49,
2004.75,2401.2,12562.20,0.90049,294463.00,0.00,5.40,0.000,13950.4,2091.3,451.6001,2.01,0.00,14066,13479.75,5.40,13950.4,0.90049,12562.1957,3381.8,4454.685,2119.0543,2441.1532,2567,6.131624475,6.146323881,2.01,
2005.00,2442.2,12813.69,0.90883,295102.00,0.00,5.30,100.000,14099.1,2244,392.5999,2.54,0.00,14150,13559.35,5.30,14099.1,0.90883,12813.68505,3573.8,4530.817,2140.2544,2495.5737,2661.4,6.144085271,6.158845869,2.54,
2005.25,2469.7,12974.11,0.91543,295710.00,0.00,5.10,0.000,14172.7,2272.2,385.5,2.86,0.00,14234,13638.6,5.10,14172.7,0.91543,12974.11476,3622.3,4592.2,2309.4064,2529.0778,2681.9,6.157028979,6.171838429,2.86,
2005.50,2521.6,13205.48,0.92399,296444.00,0.00,5.00,0.000,14291.8,2316.6,446.8,3.36,0.00,14319,13717.49,5.00,14291.8,0.92399,13205.48028,3692.3,4666.117,2284.3677,2637.7613,2788.5,6.170441348,6.185287895,3.36,
2005.75,2541.3,13381.64,0.931,297203.00,0.00,5.00,0.000,14373.4,2381.3,361.3999,3.83,0.00,14405,13796.26,5.00,14373.4,0.931,13381.6354,3787.4,4734.457,2279.7914,2604.1269,2768.5,6.184307069,6.199179532,3.83,
2006.00,2592.2,13648.90,0.93832,297854.00,0.00,4.70,0.000,14546.1,2484.1,321.1001,4.39,0.00,14492,13874.52,4.70,14546.1,0.93832,13648.89655,3926.6,4795.329,2387.0101,2680.3354,2836.8,6.198609664,6.213497418,4.39,
2006.25,2630.7,13799.86,0.94587,298505.00,0.00,4.60,227.700,14589.6,2518.7,326,4.70,0.00,14581,13952.4,4.60,14589.6,0.94587,13799.86495,3991,4829,2676.3064,2697.9766,2871.3,6.21333147,6.228224433,4.70,
2006.50,2655.4,13908.54,0.95247,299271.00,0.00,4.60,0.000,14602.6,2561.8,309,4.91,0.00,14669,14030.01,4.60,14602.6,0.95247,13908.53842,4037.2,4871.668,2461.6954,2698.959,2897.9,6.228453324,6.243341941,4.91,
2006.75,2690.6,14066.41,0.9558,300090.00,0.00,4.40,0.000,14716.9,2586.4,216.5,4.90,0.00,14757,14107.01,4.40,14716.9,0.9558,14066.41302,4076.6,4912.46,2480.6502,2620.7874,2828.9,6.243954452,6.258829682,4.90,
2007.00,2735.6,14233.27,0.96654,300799.00,0.00,4.50,0.000,14726,2660.8,298.5,4.98,0.00,14841,14183.65,4.50,14726,0.96654,14233.26804,4187.8,4975.842,2591.2001,2829.768,2983.9,6.25981245,6.274665749,4.98,
2007.25,2782.5,14422.33,0.97194,301492.00,0.00,4.50,0.000,14838.7,2674.9,343.7,4.74,0.00,14922,14259.82,4.50,14838.7,0.97194,14422.32608,4219.2,5035.099,2738.3948,2765.2298,3045.2,6.276003071,6.290826377,4.74,
2007.50,2824.3,14569.67,0.97531,302272.00,0.00,4.70,0.000,14938.5,2663,384,4.30,0.00,15001,14335.29,4.70,14938.5,0.97531,14569.66844,4205.7,5164.685,2570.078,2867.1716,3072.9,6.292500308,6.307286028,4.30,
2007.75,2865.3,14685.37,0.97956,303049.00,0.00,4.80,739.300,14991.8,2669.9,389.4001,3.39,0.00,15076,14410.36,4.80,14991.8,0.97956,14685.36761,4222.3,5331.016,2578.8983,2947.1428,3088.1,6.309276378,6.324017371,3.39,
2008.00,2923.8,14668.54,0.98516,303708.00,1.00,5.00,0.000,14889.5,2640.8,485.8,2.04,0.00,15146,14484.87,5.00,14889.5,0.98516,14668.53982,4186.7,5541.365,2503.5152,2996.4105,3153.7,6.326301904,6.340991469,2.04,
2008.25,2983.4,14813.02,0.98995,304332.00,1.00,5.30,0.000,14963.4,2621.4,855.6001,1.63,0.00,15215,14558.76,5.30,14963.4,0.98995,14813.01783,4192.7,5803.099,2443.4724,3119.4509,3507.3,6.343546002,6.358177861,1.63,
2008.50,3055.9,14842.90,0.99673,305051.00,1.00,6.00,0.000,14891.6,2571.3,769,1.49,0.00,15280,14631.89,6.00,14891.6,0.99673,14842.90447,4121.2,6138.663,2300.4522,3297.186,3367,6.36097646,6.375544743,1.49,
2008.75,3049.7,14550.03,0.9981501,305781.00,1.00,6.90,-243.600,14577,2484.4,1012.2,0.30,1.00,15341,14704.36,6.90,14577,0.9981501,14550.03401,3969.6,6567.31,2236.0967,3616.8222,3525.5,6.378560023,6.393059257,0.30,
2009.00,3035.4,14383.91,1.00062,306399.00,1.00,8.30,0.000,14375,2221.7,1331.9,0.21,1.00,15399,14776.14,8.30,14375,1.00062,14383.9125,3678.7,7041.954,1974.9621,3543.9905,3576.7,6.396263077,6.410688165,0.21,
2009.25,3086.5,14340.53,0.9989499,306992.00,1.00,9.30,0.000,14355.6,2219.9,1571.9,0.17,1.00,15449,14847.12,9.30,14355.6,0.9989499,14340.52518,3661.5,7544.699,1908.4451,3612.7093,3813.3,6.414052525,6.428398739,0.17,
2009.50,3112.5,14384.21,0.99873,307690.00,0.00,9.60,0.000,14402.5,2220.8,1512.3,0.16,1.00,15496,14917.33,9.60,14402.5,0.99873,14384.20883,3689.5,7981.248,2093.3862,3550.3633,3752.8,6.431897179,6.446160138,0.16,
2009.75,3122,14566.48,1.00169,308413.00,0.00,9.90,0.000,14541.9,2291,1486.7,0.06,1.00,15540,14986.79,9.90,14541.9,1.00169,14566.47581,3768.5,8388.976,2092.5363,3491.234,3795.8,6.449768732,6.463944395,0.06,
2010.00,3135.7,14681.04,1.00522,309024.00,0.00,9.80,0.000,14604.8,2359.8,1534.5,0.11,1.00,15580,15055.38,9.80,14604.8,1.00522,14681.03706,3831.3,8647.956,2289.9247,3096.5472,3911.8,6.467642048,6.481726695,0.11,
2010.25,3181.5,14888.64,1.00968,309376.00,0.00,9.60,0.000,14745.9,2416.6,1557.3,0.15,1.00,15618,15122.9,9.60,14745.9,1.00968,14888.64031,3889.8,9018.899,2174.977,3690.172,3989.7,6.485495441,6.49948566,0.15,
2010.50,3194.7,15057.64,1.01429,309990.00,0.00,9.50,0.000,14845.5,2481.8,1481.5,0.16,1.00,15656,15189.68,9.50,14845.5,1.01429,15057.6422,3985,9315.871,2278.7588,3622.3664,3977.6,6.503310558,6.517203229,0.16,
2010.75,3184.2,15230.16,1.01949,310653.00,0.00,9.50,-97.800,14939,2515,1461.4,0.14,1.00,15693,15255.38,9.50,14939,1.01949,15230.16111,4040,9603.429,2252.6863,3665,3989.1,6.521072157,6.534864444,0.14,
2011.00,3153.8,15238.30,1.02399,311203.00,0.00,9.00,0.000,14881.3,2567.8,1369.9,0.13,1.00,15734,15320.08,9.00,14881.3,1.02399,15238.30239,4107.4,9892.906,2308.6065,3745.8534,3948,6.538767997,6.552457327,0.13,
2011.25,3183.8,15461.02,1.03145,311731.00,0.00,9.10,0.000,14989.6,2577.2,1472.1,0.05,1.00,15773,15383.73,9.10,14989.6,1.03145,15461.02292,4128.5,10128.2,2373.8127,3379.0037,4059,6.556388814,6.569972866,0.05,
2011.50,3176.8,15587.10,1.03768,312357.00,0.00,9.00,-389.000,15021.1,2565.8,1380.5,0.02,1.00,15813,15446.24,9.00,15021.1,1.03768,15587.09505,4129.1,10451.5,2340.5903,3652.0308,3955.5,6.573927804,6.587404499,0.02,
2011.75,3160.4,15785.30,1.03917,312996.00,0.00,8.60,-48.600,15190.3,2585.6,1365.9,0.01,1.00,15855,15507.71,8.60,15190.3,1.03917,15785.30405,4163.6,10725.33,2439.6724,3394.7689,3960.9,6.59138071,6.60474819,0.01,
2012.00,3171.6,15973.90,1.04466,313532.00,0.00,8.30,0.000,15291,2664.2,1222.2,0.07,1.00,15898,15567.96,8.30,15291,1.04466,15973.89606,4258.1,11041.69,2447.5895,3645.2717,3898,6.608745697,6.622002319,0.07,
2012.25,3159.6,16121.76,1.04943,314052.00,0.00,8.20,0.000,15362.4,2678.6,1197.9,0.09,1.00,15946,15626.85,8.20,15362.4,1.04943,16121.76343,4284.3,11281.1,2572.1,3455.7323,3889.4,6.626022942,6.639167259,0.09,
2012.50,3159.6,16227.97,1.05508,314667.00,0.00,8.00,0.000,15380.8,2687.7,1170.5,0.10,1.00,15997,15684.65,8.00,15380.8,1.05508,16227.97446,4300.9,11454.3,2639.8735,3312.0641,3873,6.643214312,6.656245061,0.10,
2012.75,3143.5,16297.36,1.05935,315322.00,0.00,7.80,0.000,15384.3,2765.8,1183.2,0.09,1.00,16052,15741.13,7.80,15384.3,1.05935,16297.35821,4405.8,11663.3,2724.2012,3708.1495,3965.9,6.660323246,6.67323934,0.09,
2013.00,3119.8,16440.74,1.06363,315835.00,0.00,7.70,-486.500,15457.2,2976.7,858.6001,0.09,1.00,16112,15796.13,7.70,15457.2,1.06363,16440.74164,4659.3,11850.08,2790.9451,3549.182,3855,6.677354544,6.69015505,0.09,
2013.25,3111.4,16526.78,1.06623,316337.00,0.00,7.50,0.000,15500.2,3253.8,579.8,0.05,1.00,16175,15849.88,7.50,15500.2,1.06623,16526.77825,4947.6,11982.7,2945.3923,3249.1923,3854.1,6.694314142,6.706998275,0.05,
2013.50,3110.7,16727.39,1.07128,316967.00,0.00,7.30,0.000,15614.4,3086.4,764.5,0.03,1.00,16240,15902.01,7.30,15614.4,1.07128,16727.39443,4766.1,12225.4,2877.1825,3548.4702,3873,6.711209,6.723776108,0.03,
2013.75,3115.1,16957.64,1.07589,317652.00,0.00,6.90,0.000,15761.5,3248.2,590.2,0.06,1.00,16306,15952.75,6.90,15761.5,1.07589,16957.64024,4937.6,12422.24,2963.3208,3375.3419,3859.7,6.728046884,6.740496436,0.06,
2014.00,3122.3,16984.31,1.08009,318217.00,0.00,6.70,0.000,15724.90,3215.5,667.3,0.05,1.00,16370,16001.98,6.70,15724.9,1.08009,16984.30724,4914.6,12598.88,3162.1643,3514.1255,3903.1,6.744836149,6.75716772,0.05,
2014.25,3146.3,17269.98,1.08606,318762.00,0.00,6.20,0.000,15901.50,3256.3,683.6001,0.03,1.00,16434,16049.62,6.20,15901.5,1.08606,17269.98309,4987.1,12779.9,3083.2807,3586.5185,3959,6.76158532,6.773798582,0.03,
2014.50,3177.4,17522.06,1.09044,319424.00,0.00,6.10,0.000,16068.80,3293.4,698.5,0.03,1.00,16497,16095.62,6.10,16068.8,1.09044,17522.06227,5031.7,12906.23,3148.5108,3618.8051,4010,6.778302879,6.790397586,0.03,
2014.75,3162.5,17615.85,1.09067,320117.00,0.00,5.70,0.000,16151.40,3295.7,676.3,0.02,1.00,16560,16139.85,5.70,16151.4,1.09067,17615.84744,5048.3,12993.06,3256.2869,3678.3516,3989.8,6.794996747,6.806972724,0.02,
2015.00,3149.5,17649.27,1.09099,320687.00,0.00,5.60,0.000,16177.30,3356.5,620.6001,0.03,1.00,16622,16182.44,5.60,16177.3,1.09099,17649.27253,5113,13065.49,3246.5998,3757.0732,3996.3,6.811674165,6.823531296,0.03,
2015.25,3179.2,17913.71,1.09674,321233.00,0.00,5.40,0.000,16333.60,3440.4,497.7002,0.02,1.00,16684,16223.33,5.40,16333.6,1.09674,17913.71246,5216,13116.7,3348.1464,3698.9381,3958.1,6.828341279,6.840079495,0.02,
2015.50,3201,18060.16,1.10029,321895.00,0.00,5.20,0.000,16414.00,3468.1,658.2002,0.04,1.00,16746,16262.22,5.20,16414,1.10029,18060.16006,5249.2,,,,4145.7,6.845003025,6.856622291,0.04,
2015.75,3203.9,18164.77,1.10286,322588.00,0.00,5.00,0.000,16470.60,3461,646.7002,0.12,1.00,16809,16299.34,5.00,16470.6,1.10286,18164.76592,5318.8,,,,4127.7,6.86166291,6.873163214,0.12,
